tier,oracle,algorithm,seed,n_molecules,max_call,best_score,final_top1,final_top10,final_top100,auc_top10,path
small_replicate,carcinogens,graph_ga,0,101,101,0.9942576564615593,0.9942576564615593,0.9813732310582418,0.8272677945092145,0.9436865749744757,oracle_benchmark_results_admet_replicates/small_replicate/carcinogens/graph_ga/seed_0/results_graph_ga_carcinogens_0.yaml
small_replicate,carcinogens,graph_ga,1,101,101,0.9942576564615593,0.9942576564615593,0.9813732310582418,0.8272677945092145,0.9436865749744757,oracle_benchmark_results_admet_replicates/small_replicate/carcinogens/graph_ga/seed_1/results_graph_ga_carcinogens_1.yaml
small_replicate,carcinogens,graph_ga,2,101,101,0.9942576564615593,0.9942576564615593,0.9813732310582418,0.8272677945092145,0.9436865749744757,oracle_benchmark_results_admet_replicates/small_replicate/carcinogens/graph_ga/seed_2/results_graph_ga_carcinogens_2.yaml
small_replicate,carcinogens,graph_mcts,0,100,100,0.9750374453142285,0.9750374453142285,0.937386104981415,0.6744476040019652,0.8308149724699695,oracle_benchmark_results_admet_replicates/small_replicate/carcinogens/graph_mcts/seed_0/results_graph_mcts_carcinogens_0.yaml
small_replicate,carcinogens,graph_mcts,1,100,100,0.9628782647661864,0.9628782647661864,0.945997670739889,0.677330053102225,0.8621673612396151,oracle_benchmark_results_admet_replicates/small_replicate/carcinogens/graph_mcts/seed_1/results_graph_mcts_carcinogens_1.yaml
small_replicate,carcinogens,graph_mcts,2,100,100,0.9729935428127646,0.9729935428127646,0.9468670460302384,0.6491111436421052,0.8791558944425966,oracle_benchmark_results_admet_replicates/small_replicate/carcinogens/graph_mcts/seed_2/results_graph_mcts_carcinogens_2.yaml
small_replicate,carcinogens,screening,0,100,100,0.9971931704378221,0.9971931704378221,0.9815654845657992,0.7621617552652608,0.9206542939930853,oracle_benchmark_results_admet_replicates/small_replicate/carcinogens/screening/seed_0/results_screening_carcinogens_0.yaml
small_replicate,carcinogens,screening,1,100,100,0.9963710489857476,0.9963710489857476,0.9865241355443141,0.8005116797597731,0.9482432141578575,oracle_benchmark_results_admet_replicates/small_replicate/carcinogens/screening/seed_1/results_screening_carcinogens_1.yaml
small_replicate,carcinogens,screening,2,100,100,0.9947111344430596,0.9947111344430596,0.985929551771842,0.7984974306378573,0.934736050551216,oracle_benchmark_results_admet_replicates/small_replicate/carcinogens/screening/seed_2/results_screening_carcinogens_2.yaml
small_replicate,carcinogens,smiles_ga,0,101,101,0.9890901181730442,0.9890901181730442,0.9801100133114959,0.8377509900608273,0.9438990450793084,oracle_benchmark_results_admet_replicates/small_replicate/carcinogens/smiles_ga/seed_0/results_smiles_ga_carcinogens_0.yaml
small_replicate,carcinogens,smiles_ga,1,101,101,0.9890901181730442,0.9890901181730442,0.9835711260815149,0.8430650835480189,0.9446030449168921,oracle_benchmark_results_admet_replicates/small_replicate/carcinogens/smiles_ga/seed_1/results_smiles_ga_carcinogens_1.yaml
small_replicate,carcinogens,smiles_ga,2,101,101,0.9905442694900557,0.9905442694900557,0.9809431137994397,0.8400140781055961,0.9435959390911903,oracle_benchmark_results_admet_replicates/small_replicate/carcinogens/smiles_ga/seed_2/results_smiles_ga_carcinogens_2.yaml
small_replicate,carcinogens,stoned,0,101,101,0.9883111748844385,0.9883111748844385,0.9814573837118223,0.7793872579387389,0.9404566617440697,oracle_benchmark_results_admet_replicates/small_replicate/carcinogens/stoned/seed_0/results_stoned_carcinogens_0.yaml
