tier,oracle,algorithm,seed,n_molecules,max_call,best_score,final_top1,final_top10,final_top100,auc_top10,path
small,dili,reinvent_selfies,0,101,101,0.9991321132401936,0.9991321132401936,0.9761780394951346,0.4978144630152965,0.8415382097881532,oracle_benchmark_results/small/dili/reinvent_selfies/seed_0/results_reinvent_selfies_dili_0.yaml
small,dili,screening,0,100,100,0.9968107466062065,0.9968107466062065,0.9846409300249069,0.40245753849484023,0.8364445060270197,oracle_benchmark_results/small/dili/screening/seed_0/results_screening_dili_0.yaml
small,dili,selfies_ga,0,101,101,0.996586391380697,0.996586391380697,0.9825946975730766,0.7254280805312736,0.9230792585387364,oracle_benchmark_results/small/dili/selfies_ga/seed_0/results_selfies_ga_dili_0.yaml
small,dili,smiles_ga,0,101,101,0.9988502611871809,0.9988502611871809,0.9743198821158149,0.5404973638078664,0.8849600967216242,oracle_benchmark_results/small/dili/smiles_ga/seed_0/results_smiles_ga_dili_0.yaml
small,dili,stoned,0,101,101,0.9998888490721584,0.9998888490721584,0.9877465554315131,0.466049672405119,0.8570409563886955,oracle_benchmark_results/small/dili/stoned/seed_0/results_stoned_dili_0.yaml
small,herg,gpbo,0,101,101,0.9736065695062279,0.9736065695062279,0.894881132505834,0.48524028174206607,0.7831134395641083,oracle_benchmark_results/small/herg/gpbo/seed_0/results_gp_bo_herg_0.yaml
small,herg,graph_ga,0,101,101,0.9855001240037382,0.9855001240037382,0.9526754489121959,0.5079293800848537,0.7911937147774198,oracle_benchmark_results/small/herg/graph_ga/seed_0/results_graph_ga_herg_0.yaml
small,herg,graph_mcts,0,100,100,0.998098049021064,0.998098049021064,0.994184356981059,0.8674657983737053,0.9766848728300731,oracle_benchmark_results/small/herg/graph_mcts/seed_0/results_graph_mcts_herg_0.yaml
small,herg,mimosa,0,101,101,0.9893082595663145,0.9893082595663145,0.9294131221924908,0.5235750943880995,0.7985663294175666,oracle_benchmark_results/small/herg/mimosa/seed_0/results_mimosa_herg_0.yaml
small,herg,moldqn,0,101,101,0.9983897203150264,0.9983897203150264,0.9816786726777356,0.9219143561174059,0.9565807808163223,oracle_benchmark_results/small/herg/moldqn/seed_0/results_moldqn_herg_0.yaml
